id,AssessTot,LotFront,NumFloors,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,YearBuilt,CommFAR,PopDensity,MedIncome,NumofHouses,EduRate,UnemployedRate,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
217,59902200,251.33,32,566858,0,566858,0,0,0,0,0,1973,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
219,3347100,49,12,50044,0,41988,8056,0,0,0,0,1905,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
220,1776600,47,6,22614,0,18614,4000,0,0,0,0,1920,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
221,73072800,255.17,39,1075808,0,1055911,19897,0,0,0,0,1961,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
223,849760,18.5,4,1608,4203,0,1608,0,0,0,0,1900,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,2
225,18481051,174,12,8173,81990,0,8173,0,0,0,0,1956,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
226,204790950,262,47,1617206,0,1607206,10000,0,0,0,0,1987,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
227,22082400,99.33,32,281755,0,259055,21200,0,1500,0,0,1928,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
231,3991050,107,3,24000,0,0,0,0,0,0,24000,1947,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L Manhattan,8
232,1681200,32.17,8,42000,0,36500,5500,0,0,0,0,1900,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
237,37809000,147.75,24,22564,267552,0,9564,13000,0,0,0,1930,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
239,37160550,143.92,25,527605,0,510895,16710,0,0,0,0,1912,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
240,1998450,59.67,4,33529,0,27529,6000,0,0,0,0,1900,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
241,19124550,70.08,23,289049,0,279635,9414,0,0,0,0,1927,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
242,73500000,150,63,1061286,0,1041265,20021,0,0,0,0,1931,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
243,10411650,86.67,12,108663,0,108663,0,0,0,0,0,1954,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
245,215204850,207.5,57,2224000,0,1745542,102171,15200,361087,0,0,1963,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
248,41470650,123.17,24,364390,0,333178,31212,0,0,0,0,1922,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
249,74647350,160,30,839749,0,814801,24948,0,0,0,0,1912,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
251,136000000,143.9,50,1141276,0,1141266,0,0,10,0,0,1967,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
252,58149450,391.42,1,15928,0,0,0,0,0,0,15928,1900,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L Manhattan,8
253,41372550,67.67,25,432093,0,423593,8500,0,0,0,0,1907,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
254,33684750,61,21,396607,0,374003,22604,0,0,0,0,1907,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
255,26139150,118.58,27,400294,0,390294,10000,0,0,0,0,1907,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
256,11821500,28.25,6,246106,0,60471,2800,0,0,0,0,1915,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
257,11368350,124.58,7,181725,0,181725,0,0,0,0,0,1921,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
259,6012900,78.75,15,83362,0,83362,0,0,0,0,0,1973,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L Manhattan,8
260,10110600,102.42,10,102591,0,102591,0,0,0,0,0,1958,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L Manhattan,8
263,841500,60.92,2,1580,0,0,1580,0,0,0,0,1900,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
265,1661850,114.67,3,8008,0,0,0,0,0,0,8008,1980,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,L Manhattan,8
266,1033650,52.58,5,13300,0,3000,6000,0,4300,0,0,1978,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
270,909450,25,5,4250,4250,0,4250,0,0,0,0,1986,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
271,615146,50,6,23030,0,23030,0,0,0,0,0,1926,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L Manhattan,8
274,5405850,52.33,13,3000,54941,0,3000,0,0,0,0,1929,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
276,1258200,27.33,5,2400,8550,0,2400,0,0,0,0,1900,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
277,1910937,49.92,5,2171,0,0,2171,0,0,0,0,1926,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
285,18009450,133.42,18,7600,250471,0,0,7600,0,0,0,1926,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
286,59645250,116.92,38,3000,0,0,3000,0,0,0,0,1989,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
287,28912051,176.08,18,400490,0,383251,17239,0,0,0,0,1921,15,32728,123691,2155,0.994,0.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
289,44218350,158.67,24,2000,355000,2000,0,0,0,0,0,1908,15,32728,123691,2155,0.994,0.027,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
293,1299184650,950,104,8837499,0,2900000,50000,0,0,0,47499,2009,10,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,L Manhattan,5
296,51124950,119.08,34,647875,0,491163,156712,0,0,0,0,1973,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
305,1348200,24.67,5,11859,0,2700,3300,0,5859,0,0,1920,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
310,425833,15.5,4,1734,2400,0,1734,0,0,0,0,1900,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
312,14860800,57.75,33,7056,160392,0,7056,0,0,0,0,1911,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
313,2764800,83.42,5,30681,0,30681,0,0,0,0,0,1901,15,77877,124194,5254,0.988,0.037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
314,30406500,96.08,23,279669,0,252669,27000,0,0,0,0,1924,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
318,950300,23.58,10,1431,13214,0,1431,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
319,1024920,34.92,5,1000,3420,0,1000,0,0,0,0,1900,15,77877,124194,5254,0.988,0.037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
327,10588500,72.33,20,124910,0,123372,1538,0,0,0,0,1908,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
328,5736150,56.5,15,6856,51498,0,6856,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
330,15006150,75.17,14,11000,157176,0,11000,0,0,0,0,1927,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
331,2279250,53.75,13,2320,28798,0,2320,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
332,695682,24.92,4,1500,3960,0,1500,0,0,0,0,1920,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
337,96549300,286.4,44,1073000,0,1049755,23245,0,0,0,0,1965,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
338,57800700,178.17,27,558327,0,553501,4826,0,0,0,0,1986,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
339,780300,42.5,1,3144,0,3144,0,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L Manhattan,8
341,12560400,106.08,13,155450,0,137500,17950,0,0,0,0,1958,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
342,12013200,101.33,12,155026,0,144541,10485,0,0,0,0,1925,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
343,12115237,70.08,19,3874,0,0,3874,0,0,0,0,1907,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
344,13558500,27.25,18,2160,0,0,2160,0,0,0,0,1998,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
346,31847400,121.58,22,377120,0,370440,6680,0,0,0,0,1973,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
350,25293600,105.25,28,23500,198500,15000,8500,0,0,0,0,2007,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
351,75960900,242,51,28964,598366,0,9407,19557,0,0,0,2003,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
352,21823200,119.23,28,0,0,0,0,0,0,0,0,2012,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
355,3022200,63,5,42480,0,35480,7000,0,0,0,0,1936,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
356,2007450,20.42,4,17888,0,14888,3000,0,0,0,0,1938,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
360,38594700,173.42,24,453857,0,453457,400,0,0,0,0,1971,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
361,33222600,112.25,24,481858,0,460096,21762,0,0,0,0,1972,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
363,5556150,79.42,9,2014,50955,0,2014,0,0,0,0,1930,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
372,544500,21.75,1,424,0,0,424,0,0,0,0,1940,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
376,3487050,21.75,5,4300,16375,0,4300,0,0,0,0,1982,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
377,4876650,273.33,1,164325,0,0,0,0,0,0,164325,1900,3.4,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,L Manhattan,7
378,4375350,238,1,35691,0,0,0,0,0,0,35691,1900,3.4,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,L Manhattan,7
380,1878300,208,4,21475,0,0,21475,0,0,0,0,1900,3.4,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,L Manhattan,7
385,15110100,195.17,5,89305,36195,0,2400,0,0,0,3600,1980,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,L Manhattan,5
387,97222424,276.5,35,744146,0,697701,46445,0,0,0,0,1993,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
388,59176350,100,31,12000,529000,0,12000,0,0,0,0,1973,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
391,18486900,101.5,28,234553,0,226803,7750,0,0,0,0,1987,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
393,15676200,191.92,26,296076,0,281076,15000,0,0,0,0,1929,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
398,1111927,75,5,2546,5249,0,1438,0,1108,0,0,1882,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
400,2302198,26.3,6,16976,0,2324,0,0,0,0,14652,1900,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,L Manhattan,5
401,3232800,59,11,38543,2021,24000,7010,0,7533,0,0,1900,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
403,1127250,26.08,5,21520,0,17520,0,0,4000,0,0,1948,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
407,1598850,68.83,3,14691,0,0,4848,0,0,0,9843,1900,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
410,13797450,68.33,14,12600,147400,0,600,12000,0,0,0,1926,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
411,60922350,188.25,31,788241,0,767504,20737,0,0,0,0,1956,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
412,6837300,74,12,107124,0,100124,7000,0,0,0,0,1918,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
413,1214100,25.92,6,2500,10000,0,2500,0,0,0,0,1900,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
414,3478950,54.75,7,35674,0,31674,4000,0,0,0,0,1942,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L Manhattan,8
417,708063,19.5,5,1160,4640,0,1160,0,0,0,0,1900,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
419,6512850,81.83,16,20250,56738,17500,800,0,0,0,1950,1905,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
420,43307550,130.5,26,493039,0,486568,6471,0,0,0,0,1912,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
422,8993250,50,15,22468,0,17478,4990,0,0,0,0,1900,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L Manhattan,8
425,442800,18,5,3900,0,3000,900,0,0,0,0,1930,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
443,14820300,77.58,15,5721,101522,0,5721,0,0,0,0,1920,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
444,1881450,26.33,9,33634,0,30634,3000,0,0,0,0,1903,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
445,32528700,201,9,165000,0,21000,42000,0,0,0,102000,1910,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,L Manhattan,7
455,83650950,154.25,29,1052861,0,1049861,3000,0,0,0,0,1916,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
457,263317050,239.58,52,1636000,0,1636000,0,0,0,0,0,2003,10,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,L Manhattan,5
459,87679800,203,15,1154357,0,1154357,0,0,0,0,0,1935,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
460,22010850,166.75,1,8875,0,0,0,0,0,0,8875,1900,15,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L Manhattan,9
461,15844050,100.67,7,133198,0,93739,39459,0,0,0,0,1918,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
464,4717800,74.42,13,80298,0,77098,3200,0,0,0,0,1907,15,43135,250001,3011,0.948,0.015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
466,5289300,52.42,18,71959,0,68163,3796,0,0,0,0,1911,15,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
468,63972000,100,59,31000,500000,3000,0,16000,0,0,12000,2006,15,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
469,31303350,100.67,44,480831,0,465331,15500,0,0,0,0,1927,15,43135,250001,3011,0.948,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
472,1366650,45.92,3,17664,0,0,5888,0,0,0,11776,1900,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
473,66094200,117.92,31,756138,0,726138,30000,0,0,0,0,1961,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
474,3991500,40.17,6,42200,0,0,42200,0,0,0,0,2001,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
475,9191250,149.33,4,86265,0,17488,40880,0,24523,0,3374,1940,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,4
477,687420,35.25,6,17862,0,13487,4375,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
478,8309059,100.92,10,2500,0,0,2500,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
479,32006590,50.02,47,600,147397,0,600,0,0,0,0,2013,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
488,1021050,25,2,5908,0,0,5908,0,0,0,0,1900,10,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
489,4792500,117.75,4,38320,0,29520,8800,0,0,0,0,1929,15,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
493,1647450,52.75,10,2500,28573,0,2500,0,0,0,0,1908,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
494,18423450,82.83,22,177433,0,177433,0,0,0,0,0,1951,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
498,1635300,27.92,7,3600,21010,0,3600,0,0,0,0,1935,10,67666,76379,10988,0.838,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L Manhattan,3
499,230850,42.5,2,1435,0,0,1435,0,0,0,0,1900,15,67666,76379,10988,0.838,0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L Manhattan,5
